ratio,cdf
0.0,0.005847953216374269
0.0,0.011695906432748537
0.0,0.017543859649122806
0.0,0.023391812865497075
0.0,0.029239766081871343
0.0,0.03508771929824561
0.0,0.04093567251461988
0.0,0.04678362573099415
0.0,0.05263157894736842
0.0,0.05847953216374269
0.0,0.06432748538011696
0.0,0.07017543859649122
0.0,0.07602339181286549
0.0,0.08187134502923976
0.0,0.08771929824561403
0.0,0.0935672514619883
0.0,0.09941520467836257
0.0,0.10526315789473684
0.0,0.1111111111111111
0.0,0.11695906432748537
0.0,0.12280701754385964
0.0,0.1286549707602339
0.0,0.13450292397660818
0.0,0.14035087719298245
0.0,0.14619883040935672
0.0,0.15204678362573099
0.0,0.15789473684210525
0.0,0.16374269005847952
0.0,0.1695906432748538
0.0,0.17543859649122806
0.0,0.18128654970760233
0.0,0.1871345029239766
0.0,0.19298245614035087
0.0,0.19883040935672514
0.0,0.2046783625730994
0.0,0.21052631578947367
0.0,0.21637426900584794
0.0,0.2222222222222222
0.0,0.22807017543859648
0.0,0.23391812865497075
0.0,0.23976608187134502
0.0,0.24561403508771928
0.0,0.25146198830409355
0.0,0.2573099415204678
0.0,0.2631578947368421
0.0,0.26900584795321636
1.44231636846399e-16,0.27485380116959063
1.7138148393003538e-16,0.2807017543859649
1.950050635270407e-16,0.28654970760233917
0.0008155680586383,0.29239766081871343
0.0083038173947263,0.2982456140350877
0.0083270249810748,0.30409356725146197
0.0197258018554284,0.30994152046783624
0.022436206066442,0.3157894736842105
0.0238938053097344,0.3216374269005848
0.0273766893843132,0.32748538011695905
0.0285054433162357,0.3333333333333333
0.0293627665753033,0.3391812865497076
0.0296940880954516,0.34502923976608185
0.0301591488613384,0.3508771929824561
0.0310305972089798,0.3567251461988304
0.0316568677224416,0.36257309941520466
0.0321358193118084,0.3684210526315789
0.0323410510841602,0.3742690058479532
0.0335001682368774,0.38011695906432746
0.0337454920144256,0.38596491228070173
0.0342351832344623,0.391812865497076
0.0345618915159945,0.39766081871345027
